surveyyear,surveymonth,survey,caseid,weight,birthyr,gender,race,hispanic,educ,marstat,employ,faminc_new,child18,pid3,pid7,presvote20post,turnout24post,presvote24post,inputstate,urbancity2,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,tracker,firstamend,secure,losejob,scmonth,mostoffensive,comspeech,tchcollege,keeplib,fired,colpol,shoutdown_gp,violence_gp,confbiden,conftrump,encterrifying,encintimidating,encthreatening,encharassing,encannoying,encdisturbing,encindecent,gtrustterrifying,gtrustintimidating,gtrustthreatening,gtrustharassing,gtrustannoying,gtrustdisturbing,gtrustindecent,stdntipcprotests,colipcprotests,censorhamas,ballotrght,criticizerght,speekfreelyrght,profanityrght,parodyrght,ballotimpt,criticizeimpt,speekfreelyimpt,profanityimpt,pardoyimpt,wordsviolence,confharris,offendtrans,offendabortion,offendblm,offendillegalimmig,offendchurch,offendpolice,offend911,offendchildren,ballotselfie,confsupcrt,confnewsom,rescindfunds_antisem,rescindfunds_propalestine,rescindfunds_dei,deportstdnt_propalestine,deportforeign_propalestine,deportforeign_tattoo,ps_preventbook,ps_preventsexidbook,ps_preventgenderidbook,ps_preventraceidbook,consequences,wordsviolence_matrix,silenceviolence,polviol_prog,polviol_cons,polviol_allgrps,punchnazi,biblethumpers,maga_prof,indoctrinate,jawbone_socmedia,jawbone_video,jawbone_tech,jawbone_prvtbroadcast,jawbone_banks,govtreg_ai,daily_ai,expressreg_ai,socmedia_ai,govtcrit_ai,parody_ai,account_ai
2024,April,2,1544277956,1.109914459,1956,1,1,2,3,5,5,3,2,2,7,2,98,98,12,98,1,5,1,1,1,1,1,3,2,1,3,2,1,98,98,98,98,98,1,4,4,1,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1543927658,0.75598881,1958,2,1,2,99,1,6,10,2,1,1,1,98,98,42,98,1,2,1,11,6,2,3,4,1,5,3,5,2,98,98,98,98,98,3,4,4,5,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1543304526,0.828954275,1982,2,1,2,2,1,2,11,1,2,7,6,98,98,39,98,1,4,4,1,5,2,1,3,2,2,3,4,4,98,98,98,98,98,3,4,4,1,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1542949996,1.165612889,1936,1,1,2,99,1,5,7,2,2,7,2,98,98,46,98,1,5,1,1,2,1,1,2,1,2,4,5,1,98,98,98,98,98,1,4,4,1,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1543831164,1.1751166,1958,2,1,2,3,5,1,6,2,2,7,2,98,98,17,98,1,4,1,2,5,2,2,6,2,5,1,2,2,98,98,98,98,98,1,4,4,1,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1544240392,1.26256474,1961,1,1,2,99,3,1,6,2,3,5,2,98,98,48,98,1,4,1,10,5,2,4,7,2,5,3,2,4,98,98,98,98,98,1,4,4,2,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1543872658,1.22134751,1953,2,1,2,6,1,5,8,2,1,1,1,98,98,35,98,1,1,1,1,2,2,2,6,1,5,3,4,3,98,98,98,98,98,2,3,4,99,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1544280952,1.015784652,1952,1,1,2,99,1,5,11,2,3,5,2,98,98,45,98,1,5,1,11,6,2,3,6,2,5,1,5,3,98,98,98,98,98,2,4,4,1,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1542859434,1.249192262,1972,2,3,1,3,99,4,5,2,3,4,2,98,98,6,98,1,3,2,11,5,1,1,1,2,2,1,5,3,98,98,98,98,98,3,4,4,1,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1544098896,0.641940381,1980,2,4,2,99,1,1,10,1,1,2,1,98,98,6,98,1,2,2,11,6,2,4,7,2,5,3,4,3,98,98,98,98,98,2,2,4,99,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1544145852,0.828890261,1959,1,1,2,99,1,5,9,2,1,1,1,98,98,21,98,1,3,1,1,4,1,2,3,1,5,4,5,4,98,98,98,98,98,2,3,4,5,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1544009588,1.617772736,1943,1,1,2,6,1,5,5,2,2,7,2,98,98,37,98,1,5,1,1,1,1,1,1,2,5,1,1,5,98,98,98,98,98,2,4,4,1,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1544314598,1.269187781,1986,2,1,2,3,99,2,2,2,3,3,2,98,98,47,98,1,3,2,1,3,1,2,5,2,4,1,1,3,98,98,98,98,98,4,3,3,1,99,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1544287546,0.75598881,1948,2,1,2,99,1,5,14,2,1,1,1,98,98,36,98,1,2,1,9,6,2,4,7,2,5,3,5,2,98,98,98,98,98,3,3,4,5,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1543962414,0.712337557,1948,2,1,2,99,3,5,2,2,1,1,1,98,98,55,98,1,2,1,11,6,2,3,6,1,1,5,2,2,98,98,98,98,98,2,4,4,5,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1543884564,1.165612889,1952,1,1,2,99,1,5,4,2,3,4,2,98,98,29,98,1,4,1,1,4,1,2,3,2,5,1,1,3,98,98,98,98,98,1,4,4,1,99,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1543690406,0.612123239,1966,1,1,2,99,3,5,12,2,3,3,1,98,98,6,98,1,3,1,10,6,2,4,7,2,5,3,5,4,98,98,98,98,98,2,3,4,5,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1544314568,0.828890261,1973,1,1,2,3,1,1,11,1,1,1,1,98,98,37,98,1,1,1,10,6,2,4,7,2,5,3,4,2,98,98,98,98,98,4,2,4,5,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1544278222,0.950556388,1949,2,1,2,3,4,1,12,2,3,5,2,98,98,9,98,1,4,1,2,6,2,1,1,2,5,3,4,2,98,98,98,98,98,2,4,4,2,99,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1542643258,0.732845506,1953,1,1,2,99,1,5,5,2,3,5,3,98,98,36,98,1,3,1,1,5,2,2,1,2,2,1,1,4,98,98,98,98,98,1,4,4,1,99,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1544238960,2.32,1962,2,2,2,6,1,4,97,2,3,5,2,98,98,12,98,1,4,2,1,2,1,2,1,2,5,1,5,3,98,98,98,98,98,1,4,4,1,99,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1543302000,0.863065425,1949,2,1,2,99,1,5,10,2,1,2,1,98,98,20,98,1,3,1,1,5,1,2,1,2,5,3,5,2,98,98,98,98,98,3,2,4,5,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1543923818,0.45170282,1968,1,1,2,99,5,7,97,2,3,3,1,98,98,32,98,1,1,4,9,6,2,4,7,2,5,1,3,4,98,98,98,98,98,5,2,4,2,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1543259970,1.015784652,1958,1,1,2,99,3,2,7,2,2,7,2,98,98,45,98,1,5,1,1,2,1,1,1,2,5,3,4,1,98,98,98,98,98,2,3,4,2,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1544314638,1.487199361,1960,1,6,2,6,1,5,97,2,3,4,3,98,98,6,98,1,4,1,9,6,2,4,7,2,5,3,4,1,98,98,98,98,98,1,4,4,2,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1544008816,0.980668879,1957,1,1,2,6,1,5,11,2,3,3,1,98,98,10,98,1,1,1,10,6,2,4,7,2,5,3,2,3,98,98,98,98,98,3,2,4,99,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1544314484,0.63268652,1971,2,1,2,99,1,6,8,2,1,1,1,98,98,4,98,1,1,3,12,4,2,2,6,2,4,3,5,1,98,98,98,98,98,1,4,4,5,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1544314578,1.688538031,1945,1,6,2,99,3,5,5,2,4,5,2,98,98,32,98,1,4,1,12,6,2,4,7,2,5,1,5,3,98,98,98,98,98,1,3,3,1,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1544281404,0.898601107,1953,1,1,2,6,1,5,14,2,1,1,1,98,98,36,98,1,2,1,11,2,2,3,7,2,2,3,5,3,98,98,98,98,98,4,4,4,5,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1544237602,1.26256474,1965,1,1,2,99,1,5,12,2,2,7,2,98,98,12,98,1,4,1,2,6,2,4,3,2,5,3,5,3,98,98,98,98,98,1,4,4,1,99,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1544314406,1.015784652,1936,1,1,2,99,1,5,97,2,3,4,2,98,98,45,98,1,5,1,1,2,1,1,3,2,5,1,5,3,98,98,98,98,98,1,4,4,1,99,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1544280690,0.715553675,1972,2,1,2,99,3,1,7,2,3,3,1,98,98,18,98,1,3,2,11,6,2,2,2,2,5,1,2,4,98,98,98,98,98,2,3,4,3,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1543964300,0.706576554,1951,1,1,2,99,1,5,10,2,1,1,1,98,98,46,98,1,2,1,11,6,2,4,7,1,5,4,5,2,98,98,98,98,98,2,1,4,5,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1544194090,0.89538405,1953,2,1,2,3,3,5,4,2,1,1,1,98,98,41,98,1,1,1,2,6,2,1,2,1,5,5,5,1,98,98,98,98,98,3,4,4,5,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1542962160,0.769362056,1990,2,1,2,3,1,1,12,2,4,3,1,98,98,33,98,1,1,1,10,6,2,4,7,2,4,4,5,3,98,98,98,98,98,3,2,3,5,99,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1544051482,1.024066754,1958,2,1,2,3,4,5,3,1,2,7,2,98,98,28,98,1,5,1,1,2,1,1,1,2,2,1,5,2,98,98,98,98,98,2,4,4,1,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1544067818,0.15002469,1963,1,2,2,3,1,1,8,2,2,7,2,98,98,17,98,1,5,1,1,2,1,1,2,2,99,1,5,2,98,98,98,98,98,1,4,3,1,99,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1544288336,0.76847722,1963,2,1,2,2,1,6,3,2,3,5,6,98,98,16,98,2,3,1,1,4,1,1,1,2,2,3,5,2,98,98,98,98,98,2,3,4,2,99,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1544314382,1.139137023,1961,2,1,2,2,4,6,3,2,2,6,2,98,98,40,98,1,4,3,1,4,1,1,1,2,5,3,5,3,98,98,98,98,98,3,3,4,1,99,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1544195090,1.015784652,1954,1,1,2,99,1,9,5,2,4,5,2,98,98,36,98,1,5,1,10,6,2,2,2,2,5,3,5,1,98,98,98,98,98,2,2,4,2,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1542492594,1.290288351,1959,2,1,2,99,4,5,4,2,3,5,2,98,98,12,98,1,4,1,1,2,1,1,1,2,5,1,1,4,98,98,98,98,98,1,4,4,1,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1544314714,1.439320267,1973,1,1,2,99,5,1,7,2,3,4,2,98,98,12,98,1,3,2,1,5,1,2,2,2,99,5,5,1,98,98,98,98,98,1,4,4,2,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1543724006,1.057343675,1968,1,1,2,3,4,5,8,2,2,7,2,98,98,8,98,1,5,2,1,5,1,1,3,2,5,1,4,1,98,98,98,98,98,2,4,4,1,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1544314478,0.651265005,1973,1,4,2,99,1,1,10,2,1,1,1,98,98,39,98,1,1,1,6,2,1,1,2,1,5,4,4,3,98,98,98,98,98,3,3,4,3,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1544314722,1.22418833,1999,2,1,1,99,5,2,10,2,1,1,2,98,98,6,98,1,3,2,2,2,1,2,2,1,99,3,1,5,98,98,98,98,98,3,4,4,3,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1544314374,1.349769728,1971,2,1,2,99,1,4,12,2,2,7,2,98,98,39,98,1,5,2,11,5,2,4,2,2,1,1,5,1,98,98,98,98,98,3,4,4,1,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1543827918,1.482842991,1953,1,1,2,2,3,5,2,2,2,7,2,98,98,30,98,1,5,1,12,5,2,1,2,2,99,3,5,2,98,98,98,98,98,2,3,4,1,99,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1542539080,0.888142665,1955,1,1,2,99,1,5,6,2,3,3,1,98,98,53,98,1,3,1,1,4,1,1,2,2,2,4,3,4,98,98,98,98,98,2,2,4,5,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1543693982,1.057343675,1968,1,1,2,3,1,1,10,2,2,6,2,98,98,41,98,1,5,2,1,1,1,1,1,2,5,1,4,4,98,98,98,98,98,2,1,4,1,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1543970084,0.496487507,1955,1,1,2,99,1,5,5,2,2,6,1,98,98,21,98,1,4,1,1,5,1,2,3,1,5,4,5,2,98,98,98,98,98,2,4,4,5,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1544281920,1.367389232,1962,1,1,2,3,1,9,97,2,3,5,2,98,98,37,98,1,4,2,12,5,1,1,2,2,1,3,3,3,98,98,98,98,98,1,2,3,1,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1544315190,0.89538405,1951,2,1,2,3,1,5,11,2,3,4,1,98,98,4,98,1,2,1,11,6,2,3,1,1,5,3,4,2,98,98,98,98,98,3,3,4,5,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1544314360,0.138028143,1997,2,2,2,99,5,2,97,2,5,4,2,98,98,48,98,1,4,2,1,1,1,1,1,1,5,4,4,1,98,98,98,98,98,4,4,4,2,99,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1543875020,1.126227873,1947,2,1,2,6,3,5,3,2,1,1,1,98,98,12,98,1,2,1,1,6,2,4,1,2,2,3,3,4,98,98,98,98,98,3,3,4,5,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
